27/09/2000	0.8831
28/09/2000	0.8785
29/09/2000	0.8831
02/10/2000	0.8765
03/10/2000	0.8755
04/10/2000	0.8748
05/10/2000	0.869
06/10/2000	0.8683
09/10/2000	0.8683
10/10/2000	0.8717
11/10/2000	0.8682
12/10/2000	0.863
13/10/2000	0.855
16/10/2000	0.8495
17/10/2000	0.854
18/10/2000	0.8389
19/10/2000	0.8432
20/10/2000	0.8414
23/10/2000	0.8357
24/10/2000	0.8355
25/10/2000	0.8271
26/10/2000	0.8295
27/10/2000	0.8389
30/10/2000	0.8405
31/10/2000	0.8485
01/11/2000	0.8613
02/11/2000	0.858
03/11/2000	0.8668
06/11/2000	0.8619
07/11/2000	0.8603
08/11/2000	0.8552
09/11/2000	0.8672
10/11/2000	0.8596
13/11/2000	0.8568
14/11/2000	0.8582
15/11/2000	0.8576
16/11/2000	0.8533
17/11/2000	0.8481
20/11/2000	0.8508
21/11/2000	0.8432
22/11/2000	0.8448
24/11/2000	0.8383
27/11/2000	0.8523
28/11/2000	0.8561
29/11/2000	0.8569
30/11/2000	0.8726
01/12/2000	0.8793
04/12/2000	0.887
05/12/2000	0.8797
06/12/2000	0.8921
07/12/2000	0.8899
08/12/2000	0.8879
11/12/2000	0.8775
12/12/2000	0.8794
13/12/2000	0.8767
14/12/2000	0.8921
15/12/2000	0.8943
18/12/2000	0.8948
19/12/2000	0.8952
20/12/2000	0.9094
21/12/2000	0.9166
22/12/2000	0.9231
26/12/2000	0.9307
27/12/2000	0.9304
28/12/2000	0.9295
29/12/2000	0.9422
02/01/2001	0.951
03/01/2001	0.927
04/01/2001	0.9494
05/01/2001	0.9573
08/01/2001	0.9469
09/01/2001	0.9438
10/01/2001	0.9363
11/01/2001	0.9523
12/01/2001	0.9515
16/01/2001	0.942
17/01/2001	0.9356
18/01/2001	0.9429
19/01/2001	0.9338
22/01/2001	0.9384
23/01/2001	0.9364
24/01/2001	0.9215
25/01/2001	0.9239
26/01/2001	0.9238
29/01/2001	0.9165
30/01/2001	0.9263
31/01/2001	0.9368
01/02/2001	0.938
02/02/2001	0.9358
05/02/2001	0.9373
06/02/2001	0.9311
07/02/2001	0.9283
08/02/2001	0.9178
09/02/2001	0.9244
12/02/2001	0.9316
13/02/2001	0.9195
14/02/2001	0.9176
15/02/2001	0.9047
16/02/2001	0.9141
20/02/2001	0.9121
21/02/2001	0.9087
22/02/2001	0.9048
23/02/2001	0.9173
26/02/2001	0.9104
27/02/2001	0.9186
28/02/2001	0.9232
01/03/2001	0.9298
02/03/2001	0.9354
05/03/2001	0.9284
06/03/2001	0.934
07/03/2001	0.9294
08/03/2001	0.9324
09/03/2001	0.933
12/03/2001	0.9279
13/03/2001	0.9149
14/03/2001	0.9116
15/03/2001	0.8965
16/03/2001	0.8972
19/03/2001	0.899
20/03/2001	0.9093
21/03/2001	0.8956
22/03/2001	0.8886
23/03/2001	0.8901
26/03/2001	0.896
27/03/2001	0.893
28/03/2001	0.886
29/03/2001	0.883
30/03/2001	0.8759
02/04/2001	0.8794
03/04/2001	0.8976
04/04/2001	0.901
05/04/2001	0.8961
06/04/2001	0.9042
09/04/2001	0.8968
10/04/2001	0.8888
11/04/2001	0.888
12/04/2001	0.8915
16/04/2001	0.888
17/04/2001	0.8834
18/04/2001	0.8824
19/04/2001	0.898
20/04/2001	0.9018
